Wall time,Step,Value
1777737511.7348452,3518464,306.6400146484375
1777737529.0451674,3520512,313.3500061035156
1777737546.4974751,3522560,309.5299987792969
1777737615.4699411,3530752,323.239990234375
1777737667.4628885,3536896,307.20001220703125
1777737701.7581644,3540992,306.3999938964844
1777737753.8908727,3547136,317.25
1777737771.152245,3549184,317.25
1777737788.6652188,3551232,316.3999938964844
1777737806.0977013,3553280,316.3999938964844
1777737823.3415709,3555328,316.3800048828125
1777737858.1028776,3559424,320.1000061035156
1777737893.7043655,3563520,317.010009765625
1777737945.7700498,3569664,314.8699951171875
1777737963.1093469,3571712,316.30999755859375
1777737997.960961,3575808,313.29998779296875
1777738015.6031122,3577856,316.2200012207031
1777738032.669058,3579904,306.70001220703125
1777738084.1849787,3586048,310.5
1777738118.5460038,3590144,302.32000732421875
1777738135.8651156,3592192,305.80999755859375
1777738153.6351728,3594240,307.8599853515625
1777738171.0406387,3596288,298.9599914550781
1777738292.8852012,3610624,309.6499938964844
1777738310.33986,3612672,319.489990234375
1777738362.6155689,3618816,319.1499938964844
1777738449.1283872,3629056,330.57000732421875
1777738518.7819474,3637248,343.5
1777738553.2305117,3641344,341.92999267578125
1777738623.4605722,3649536,331.0299987792969
1777738640.7610552,3651584,314.0
1777738675.9485888,3655680,308.3399963378906
1777738745.6391678,3663872,300.6099853515625
1777738762.83481,3665920,295.0299987792969
1777738780.326951,3667968,291.4700012207031
1777738815.9661593,3672064,298.04998779296875
1777738833.2693133,3674112,305.69000244140625
1777738850.4245107,3676160,302.92999267578125
1777738919.6756504,3684352,312.8500061035156
1777738989.057175,3692544,314.9800109863281
1777739023.5793755,3696640,308.44000244140625
1777739040.558368,3698688,299.4100036621094
1777739075.2319949,3702784,293.82000732421875
1777739181.0801814,3715072,307.17999267578125
1777739198.8120525,3717120,313.3299865722656
1777739252.0179822,3723264,311.739990234375
1777739304.996964,3729408,320.2900085449219
1777739375.2306023,3737600,316.69000244140625
1777739409.4916236,3741696,319.19000244140625
1777739478.7697282,3749888,317.9800109863281
1777739547.8649197,3758080,322.20001220703125
1777739565.1380107,3760128,325.1400146484375
1777739582.6850638,3762176,323.05999755859375
1777739651.5595343,3770368,338.010009765625
1777739668.8073332,3772416,335.17999267578125
1777739720.716768,3778560,335.3299865722656
1777739738.3601775,3780608,338.19000244140625
1777739755.6804903,3782656,343.9100036621094
1777739808.0263364,3788800,352.6199951171875
1777739859.4220765,3794944,351.4100036621094
1777739877.5172656,3796992,348.0299987792969
1777739912.274791,3801088,340.5199890136719
1777739947.209432,3805184,329.3599853515625
1777739964.5370307,3807232,328.2799987792969
1777739981.853068,3809280,324.80999755859375
1777740104.009797,3823616,297.2799987792969
1777740138.56327,3827712,301.55999755859375
1777740155.9803271,3829760,305.45001220703125
1777740260.7736118,3842048,308.4599914550781
1777740277.9596987,3844096,304.30999755859375
1777740295.2511055,3846144,306.9800109863281
1777740312.6934032,3848192,311.5400085449219
1777740329.779034,3850240,313.5199890136719
1777740364.035521,3854336,312.3299865722656
1777740416.223401,3860480,317.7300109863281
1777740537.159278,3874816,319.6400146484375
1777740554.42912,3876864,313.9599914550781
1777740571.5409608,3878912,312.45001220703125
1777740726.8343594,3897344,301.44000244140625
1777740778.76701,3903488,303.4100036621094
1777740795.7301908,3905536,301.0199890136719
1777740864.4272206,3913728,309.3599853515625
1777740881.5522823,3915776,315.3900146484375
1777740898.9042778,3917824,307.8599853515625
1777740916.0425396,3919872,304.94000244140625
1777740968.414628,3926016,320.8800048828125
1777740985.5658014,3928064,313.19000244140625
1777741002.9292293,3930112,319.2300109863281
1777741020.6977775,3932160,320.9800109863281
1777741090.6556487,3940352,328.07000732421875
1777741107.9897122,3942400,322.1000061035156
1777741125.0071332,3944448,325.6600036621094
1777741177.159697,3950592,329.8900146484375
1777741211.8887014,3954688,336.5
1777741247.1293359,3958784,330.6400146484375
1777741281.6101298,3962880,334.4700012207031
1777741298.7362568,3964928,334.4200134277344
1777741316.4179606,3966976,337.3500061035156
